,title,originallink,link,description,pubDate
3,"한전, 336MW 대용량 ESS 건설…계통 안정화 자원 확보",http://www.popcornnews.net/news/articleView.html?idxno=63276,http://www.popcornnews.net/news/articleView.html?idxno=63276,한편 한전은 제10차 송변전설비계획에 따라 향후 5개 변전소(소룡·논공·나주·선산·신영주) 300MW ESS 구축 추진 등 전력계통 안정화와 ESS 산업 활성화에 적극 기여해 나간다는 방침이다. [팝콘<b>뉴스</b>],"Mon, 22 Jul 2024 17:32:00 +0900"
4,KLPGA 하반기 첫 골프퀸 노린다,https://www.gukjenews.com/news/articleView.html?idxno=3049567,https://www.gukjenews.com/news/articleView.html?idxno=3049567,"6월 말부터 오는 28일까지 진행 중인 제주삼다수 마스터스 스크린 골프대회에는 현재까지 약 1만 5천여 명이 참여하면서, 제주삼다수 마스터스의 성공 개최에 대한 기대감을 한껏 높이고 있다. 민영<b>뉴스</b>통신사 국제<b>뉴스</b>","Mon, 22 Jul 2024 17:32:00 +0900"
5,"[포토<b>뉴스</b>]한국부동산원, '건전한 조직문화 형성을 위한 노사공동 선언식' 개...",https://news.bbsi.co.kr/news/articleView.html?idxno=3163532,https://news.bbsi.co.kr/news/articleView.html?idxno=3163532,"한국부동산원은 22일 전국금융산업노동조합 한국부동산원지부와 '건전한 조직문화 형성을 위한 노사공동 선언식'을 개최했다고 밝혔다. 이번 선언식을 통해 노사는 직원들의 인권 보호, 안전하고 건강한 근무환경 조성... ","Mon, 22 Jul 2024 17:32:00 +0900"
6,"정부, 기초수급자 통신료 감면액 디지털 바우처로 전환",https://news.sbs.co.kr/news/endPage.do?news_id=N1007732438&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001174291?sid=101,데이터 중심 디지털 환경으로 변화하면서 이에 걸맞은 복지정책의 논의가 필요한 시점&quot;이라며 &quot;이번 시범사업 운영 결과를 분석해 신규사업 신설 및 참여자 확대 등을 검토할 예정&quot;이라고 말했습니다. (사진=연합<b>뉴스</b>),"Mon, 22 Jul 2024 17:32:00 +0900"
7,한일 드림 플레이어즈 게임 기자회견 하는 日 하라 감독,https://www.news1.kr/photos/6773759,https://m.sports.naver.com/kbaseball/article/421/0007679351,=<b>뉴스</b>1) 사진공동취재단 = 일본의 하라 다쓰노리 감독이 22일 일본 홋카이도 에스콘필드에서 열린 한일... 한일 드림 플레이어즈는 한국과 일본을 대표하는 레전드 야구 스타들이 벌이는 친선 게임이다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 17:31:00 +0900"
8,클라우드 때문에 일어난 대란? 그게 아니었다,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003047954&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002440691?sid=102,▲  (제주=연합<b>뉴스</b>) 박지호 기자 = 몇몇 항공사들의 발권·예약 시스템이 마비된 19일 오후 제주국제공항 출발층 이스타항공 발권카운터가 발권을 기다리는 승객들로 크게 붐비고 있다. 2024.7.19 ⓒ 연합<b>뉴스</b> 좋은 기사는... ,"Mon, 22 Jul 2024 17:31:00 +0900"
9,[하우투청약] “억대 연봉 부장님은 특공 못 쓰는 거 아녔어?”,https://www.mk.co.kr/article/11073882,https://n.news.naver.com/mnews/article/009/0005338726?sid=101,"그는 대출 잔뜩 끼고 집 사는 방법밖에 없는 거 같아 최근 오르는 집값 <b>뉴스</b>만 보면 가슴이 답답해 온다. 실제 그럴까. 정답부터 말하자면 그럴수도, 그렇지 않을 수도 있다. 공공기관이나 지방자치단체에서 공급하는... ","Mon, 22 Jul 2024 17:31:00 +0900"
0,"【<b>뉴스</b>레이더】&quot;바쁘다 바뻐&quot; … 이범석 청주시장, 재난안전 사업 정부 예산 ...",https://www.psnews.co.kr/news/articleView.html?idxno=2061593,https://www.psnews.co.kr/news/articleView.html?idxno=2061593,이범석(오른쪽) 청주시장이 김윤상 기재부 제2차관을 만나 재난안전 사업 정부 예산 반영을 요청하고 있다. (사진=청주시 제공) 이범석  충북  청주시장은  22일  &quot;기재부 심의가 8월까지 진행되는 만큼 우리 청주시의... ,"Mon, 22 Jul 2024 17:31:00 +0900"
1,"헉! '33세' 더 브라위너 몸값이 '1792억'…사실상 '판매불가', 맨시티 알이티...",https://www.xportsnews.com/article/1884903,https://m.sports.naver.com/wfootball/article/311/0001751844,"영국 매체 '맨체스터 이브닝 <b>뉴스</b>'는 22일(한국시간) &quot;사우디아라비아 클럽들이 이번 여름 케빈 더 브라위너... 한편 맨체스터 이브닝 <b>뉴스</b>는 만약 알이티하드의 관심이 구체적이고, 더 브라위너도 클럽을 떠나길... ","Mon, 22 Jul 2024 17:30:00 +0900"
2,중국 최초 아미파 여성 쿵푸단 신드롬…폭발적 인기,http://kr.people.com.cn/n3/2024/0722/c207466-20196503.html,http://kr.people.com.cn/n3/2024/0722/c207466-20196503.html,“아미무술 문화의 매력을 잘 알고 있는 만큼 젊은이들이 좋아하는 방식으로 더 많은 사람들이 그 매력을 느끼도록 하고 싶다”고 말했다. (번역: 이인숙) 원문 출처: 인민망/자료 및 사진 출처: 신화사 문화 <b>뉴스</b> 더보기,"Mon, 22 Jul 2024 17:30:00 +0900"
3,오송에 또 흙탕물?…일시 현상 해명에도 주민 '불안',https://ccn.hcn.co.kr/user/news/BD_newsView.do?news_category=02&story_id=NS2024072200071&story_seq=0&soCode=114&socttSn=NS2024072200071&socttSeq=0,https://ccn.hcn.co.kr/user/news/BD_newsView.do?news_category=02&story_id=NS2024072200071&story_seq=0&soCode=114&socttSn=NS2024072200071&socttSeq=0,"8월 말까지 오송 2산업단지 일원 16km 상수관로를 모두 세척할 예정인 가운데, 주민들은 세척 작업이 끝나도 언제 또 흙탕물이 발생할 수 있을지 모른다는 불안감을 호소하고 있습니다. HCN<b>뉴스</b> 박종혁입니다. (영상취재 : )","Mon, 22 Jul 2024 17:30:00 +0900"
4,순천시 항의용 트랙터 강제 철거 방침 농민회 반발,https://www.nocutnews.co.kr/news/6182337?utm_source=naver&utm_medium=article&utm_campaign=20240722052925,https://n.news.naver.com/mnews/article/079/0003919009?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 17:30:00 +0900"
5,"원강수 원주시장, 관내 고등학생들과 소통한다!",https://www.gukjenews.com/news/articleView.html?idxno=3049557,https://www.gukjenews.com/news/articleView.html?idxno=3049557,"미래인재와의 만남'은 대성고등학교를 시작으로 북원여고(26일), 강원과학고(8월5일), 원주여고(9일), 원주의료고(12일), 미래고(16일), 금융회계고(21일), 영서고(23일) 순으로 진행될 예정이다. 민영<b>뉴스</b>통신사 국제<b>뉴스</b>","Mon, 22 Jul 2024 17:30:00 +0900"
6,"'1심 무죄' 이재용 부당 합병 의혹, 내년 1월에 2심 선고 전망",https://www.smarttoday.co.kr/news/articleView.html?idxno=55706,https://www.smarttoday.co.kr/news/articleView.html?idxno=55706,<b>뉴스</b>1에 따르면 서울고법 형사13부(부장판사 백강진 김선희 이인수)는 22일 자본시장과금융투자업에관한법률위반등 혐의로 기소된 이 회장과 최지성 전 삼성그룹 미래전략실장 등 14명의 항소심 두 번째 공판준비기일을... ,"Mon, 22 Jul 2024 17:30:00 +0900"
7,"영등포구, 1인 가구 주거불편 해소 '영일이 엄마아빠' 사업 추진",http://www.1conomynews.co.kr/news/articleView.html?idxno=30385,http://www.1conomynews.co.kr/news/articleView.html?idxno=30385,"덜어주고, 일상의 활력을 보태는 정책을 발굴해 1인 가구 지원에 최선을 다 하겠다&quot;라고 말했다. 한편, 올해 영등포구 1인 가구 비율은 전체 가구의 50.5%(9만7015명)를 차지해 역대 최고치를 기록했다. [1코노미<b>뉴스</b> = ]","Mon, 22 Jul 2024 17:30:00 +0900"
8,"김진경 의장, 협치모델 정립 의지 천명…제11대 경기도의회 후반기 의장단 취...",https://www.mhns.co.kr/news/articleView.html?idxno=615882,https://www.mhns.co.kr/news/articleView.html?idxno=615882,간부 공무원들은 현충탑에서 헌화·분향하며 순국선열의 숭고한 정신을 기렸다. 김 의장은 방명록에 &quot;순국선열의 숭고한 정신을 받들어 더 나은 경기도를 만들고자 최선의 노력을 다하겠습니다&quot;라는 문구를 남겼다. 문화<b>뉴스</b>,"Mon, 22 Jul 2024 17:30:00 +0900"
9,"트럼프 &quot;바이든, 美 역사상 최악의 대통령..해리스? 바이든보다 이기기 쉽다&quot;...",https://radio.ytn.co.kr/program/?f=2&id=96987&s_mcd=0452&s_hcd=01,https://radio.ytn.co.kr/program/?f=2&id=96987&s_mcd=0452&s_hcd=01,"YTN라디오(FM 94.5) [YTN <b>뉴스</b>FM 이익선 최수영 이슈앤피플] □ 방송일시 : 2024년 07월 22일 (금) □ 진행 : 이익선... 최휘의 이슈 브리핑, 휘핑<b>뉴스</b>의 최휘 아나운서 나왔습니다. 어서오세요. ◆ 최휘 :  네 안녕하세요! ◇ 이익선... ","Mon, 22 Jul 2024 17:30:00 +0900"
0,이나바 아츠노리 '드림 플레이어즈 게임 참가 소감은?',https://www.news1.kr/photos/6773763,https://m.sports.naver.com/kbaseball/article/421/0007679349,=<b>뉴스</b>1) 사진공동취재단 = 일본의 이나바 아츠노리가 22일 일본 홋카이도 에스콘필드에서 열린 한일 드림... 한일 드림 플레이어즈는 한국과 일본을 대표하는 레전드 야구 스타들이 벌이는 친선 게임이다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 17:30:00 +0900"
1,"檢 '김건희 여사 소환', 왜 하필 지금? 여론전문가 분석은...",https://radio.ytn.co.kr/program/?f=2&id=96985&s_mcd=0452&s_hcd=01,https://radio.ytn.co.kr/program/?f=2&id=96985&s_mcd=0452&s_hcd=01,YTN라디오(FM 94.5) [YTN <b>뉴스</b>FM 이익선 최수영 이슈앤피플] □ 방송일시 : 2024년 07월 22일 (월) □ 진행 : 이익선... ◇ 이익선 : 쏟아지는 <b>뉴스</b> 속에서 핵심만 뽑아 간단 명료하게 쏙쏙 정리해 봅니다. 이슈가 먼데이 두 분의... ,"Mon, 22 Jul 2024 17:30:00 +0900"
2,비만 오면 넘실...율량천 정비 '눈가리고 아웅?',https://ccn.hcn.co.kr/user/news/BD_newsView.do?news_category=02&story_id=NS2024072200065&story_seq=0&soCode=114&socttSn=NS2024072200065&socttSeq=0,https://ccn.hcn.co.kr/user/news/BD_newsView.do?news_category=02&story_id=NS2024072200065&story_seq=0&soCode=114&socttSn=NS2024072200065&socttSeq=0,"것을 강력하게 요구하는 것이고, 두 번째는 (청주시가) 배수 펌프를 설치해야 하는데... ] 올해도 피해를 보는 건 아닌지 주민 불안을 덜어줄 보완책 마련이 시급해 보입니다. HCN<b>뉴스</b> 유소라입니다. (영상취재 오승훈)","Mon, 22 Jul 2024 17:30:00 +0900"
3,"김진경 의장, 협치모델 정립 의지 천명…제11대 경기도의회 후반기 의장단 취...",https://www.mhns.co.kr/news/articleView.html?idxno=615882,https://www.mhns.co.kr/news/articleView.html?idxno=615882,간부 공무원들은 현충탑에서 헌화·분향하며 순국선열의 숭고한 정신을 기렸다. 김 의장은 방명록에 &quot;순국선열의 숭고한 정신을 받들어 더 나은 경기도를 만들고자 최선의 노력을 다하겠습니다&quot;라는 문구를 남겼다. 문화<b>뉴스</b>,"Mon, 22 Jul 2024 17:30:00 +0900"
4,[뉴공 아카이브]김규현 박정훈 대령 변호인단·해병대 병 1043기: 박정훈 대령...,http://www.ddanzi.com/815433585,http://www.ddanzi.com/815433585,"겸손은힘들다 <b>뉴스</b>공장&quot; 방송분입니다. 신속한 정보 제공을 위해 녹취에는 내용 이해에 무리가 없는 범위 내, 약간의 오타가 있을 수 있으니 이 점 양해 부탁드립니다.* 내용 인용 시 [김어준의 겸손은힘들다 <b>뉴스</b>공장]... ","Mon, 22 Jul 2024 17:30:00 +0900"
5,"'6만여 건 하자 접수' 광양 신축아파트, 보수 기한 8월로 연장",https://www.nocutnews.co.kr/news/6182338?utm_source=naver&utm_medium=article&utm_campaign=20240722052926,https://n.news.naver.com/mnews/article/079/0003919011?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 17:30:00 +0900"
6,"&quot;국내 거주 외국인 근로자, 가족 송금보다 본인 계좌 송금 늘어&quot;",https://www.ngetnews.com/news/articleView.html?idxno=509368,https://www.ngetnews.com/news/articleView.html?idxno=509368,<b>뉴스</b>저널리즘 이상현 기자 = BC카드가 해외송금 전문 핀테크사 '글로벌머니익스프레스(GME)'와 함께 100만여명의 국내 거주 외국인 근로자의 송금 현황을 조사한 결과 부모·형제·배우자 등 가족 송금보다 본인 계좌... ,"Mon, 22 Jul 2024 17:30:00 +0900"
7,오송에 또 흙탕물?…일시 현상 해명에도 주민 '불안',https://ccn.hcn.co.kr/user/news/BD_newsView.do?news_category=02&story_id=NS2024072200071&story_seq=0&soCode=114&socttSn=NS2024072200071&socttSeq=0,https://ccn.hcn.co.kr/user/news/BD_newsView.do?news_category=02&story_id=NS2024072200071&story_seq=0&soCode=114&socttSn=NS2024072200071&socttSeq=0,"8월 말까지 오송 2산업단지 일원 16km 상수관로를 모두 세척할 예정인 가운데, 주민들은 세척 작업이 끝나도 언제 또 흙탕물이 발생할 수 있을지 모른다는 불안감을 호소하고 있습니다. HCN<b>뉴스</b> 박종혁입니다. (영상취재 : )","Mon, 22 Jul 2024 17:30:00 +0900"
8,중국 최초 아미파 여성 쿵푸단 신드롬…폭발적 인기,http://kr.people.com.cn/n3/2024/0722/c207466-20196503.html,http://kr.people.com.cn/n3/2024/0722/c207466-20196503.html,“아미무술 문화의 매력을 잘 알고 있는 만큼 젊은이들이 좋아하는 방식으로 더 많은 사람들이 그 매력을 느끼도록 하고 싶다”고 말했다. (번역: 이인숙) 원문 출처: 인민망/자료 및 사진 출처: 신화사 문화 <b>뉴스</b> 더보기,"Mon, 22 Jul 2024 17:30:00 +0900"
9,"헉! '33세' 더 브라위너 몸값이 '1792억'…사실상 '판매불가', 맨시티 알이티...",https://www.xportsnews.com/article/1884903,https://m.sports.naver.com/wfootball/article/311/0001751844,"영국 매체 '맨체스터 이브닝 <b>뉴스</b>'는 22일(한국시간) &quot;사우디아라비아 클럽들이 이번 여름 케빈 더 브라위너... 한편 맨체스터 이브닝 <b>뉴스</b>는 만약 알이티하드의 관심이 구체적이고, 더 브라위너도 클럽을 떠나길... ","Mon, 22 Jul 2024 17:30:00 +0900"
0,이나바 아츠노리 '드림 플레이어즈 게임 참가 소감은?',https://www.news1.kr/photos/6773763,https://m.sports.naver.com/kbaseball/article/421/0007679349,=<b>뉴스</b>1) 사진공동취재단 = 일본의 이나바 아츠노리가 22일 일본 홋카이도 에스콘필드에서 열린 한일 드림... 한일 드림 플레이어즈는 한국과 일본을 대표하는 레전드 야구 스타들이 벌이는 친선 게임이다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 17:30:00 +0900"
1,"'1심 무죄' 이재용 부당 합병 의혹, 내년 1월에 2심 선고 전망",https://www.smarttoday.co.kr/news/articleView.html?idxno=55706,https://www.smarttoday.co.kr/news/articleView.html?idxno=55706,<b>뉴스</b>1에 따르면 서울고법 형사13부(부장판사 백강진 김선희 이인수)는 22일 자본시장과금융투자업에관한법률위반등 혐의로 기소된 이 회장과 최지성 전 삼성그룹 미래전략실장 등 14명의 항소심 두 번째 공판준비기일을... ,"Mon, 22 Jul 2024 17:30:00 +0900"
2,&quot;두 아들 걸고 검은 돈 없었다&quot;던 카라큘라 &quot;3000만 원 받았다&quot; 고백,https://www.busan.com/view/busan/view.php?code=2024072217105450069,https://n.news.naver.com/mnews/article/082/0001280485?sid=102,앞서 유튜브 채널 '가로세로연구소'는 지난 10일 쯔양이 유튜버 구제역·카라큘라·전국진 등 이른바 조회수를 올리기 위해 가짜<b>뉴스</b>를 퍼트리는 '렉카 연합'으로부터 과거를 빌미로 협박당해 돈을 갈취당했다고 주장했다.... ,"Mon, 22 Jul 2024 17:29:00 +0900"
